"address","categoryName","claimThisBusiness","googleFoodUrl","hotelStars","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","price","rank","state","street","title","totalScore","url","website","reviewsCount"
"112 Tôn Đản, Phường 10, Quận 4, Hồ Chí Minh 77000, Việt Nam","Nhà hàng phục vụ sò","true",,,"10.7597669","106.7070031",,,,,,,,,,,,,,,,"89","Quận 4, Hồ Chí Minh","112 Tôn Đản","Quán Ốc Kiệt","4.1","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%E1%BB%90c%20Ki%E1%BB%87t&query_place_id=ChIJZXB3k24vdTER2SkYdUJLC6Y",,"26"
"151 Xóm Chiếu, Phường 16, Quận 4, Hồ Chí Minh 70000, Việt Nam","Quán ăn nhỏ","false","https://food.google.com/chooseprovider?restaurantId=/g/11n16t1g8p&g2lbs=AOHF13myeCl_ezQIxyzm2jIGWkqLmfzZdtotN5BZtD62q1a5zYI5ObZfM-iivwPdBrcD0X8n4WI9jLHKWE5VpqMXCbI9_yhQZbZpNKy9uL3G1jm2V9Sje3k%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=4rFyZqyHI-2l5NoPjuKd2A0&ei=4rFyZqyHI-2l5NoPjuKd2A0&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.7568562","106.7101021","Thứ Tư","13:00 to 00:00","Thứ Năm","13:00 to 00:00","Thứ Sáu","13:00 to 00:00","Thứ Bảy","13:00 to 00:00","Chủ Nhật","13:00 to 00:00","Thứ Hai","13:00 to 00:00","Thứ Ba","13:00 to 00:00","$","92","Quận 4, Hồ Chí Minh","151 Xóm Chiếu","Tý Nhỏ - Cá viên, Đồ chiên Nước Mắm, Ăn vặt","4.4","https://www.google.com/maps/search/?api=1&query=T%C3%BD%20Nh%E1%BB%8F%20-%20C%C3%A1%20vi%C3%AAn%2C%20%C4%90%E1%BB%93%20chi%C3%AAn%20N%C6%B0%E1%BB%9Bc%20M%E1%BA%AFm%2C%20%C4%82n%20v%E1%BA%B7t&query_place_id=ChIJDVqW67ovdTERyPGSuzhao4E",,"51"
"HCM, 52 Tôn Đản, Phường 13, Quận 4, Hồ Chí Minh, Việt Nam","Quán ăn nhẹ","false",,,"10.7612605","106.7074721","Thứ Tư","08:00 to 00:00","Thứ Năm","08:00 to 00:00","Thứ Sáu","08:00 to 00:00","Thứ Bảy","08:00 to 00:00","Chủ Nhật","08:00 to 00:00","Thứ Hai","08:00 to 00:00","Thứ Ba","08:00 to 00:00",,"91","Quận 4, Hồ Chí Minh","HCM, 52 Tôn Đản","Bánh Tráng Trà My Tây Ninh","5","https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20Tr%C3%A1ng%20Tr%C3%A0%20My%20T%C3%A2y%20Ninh&query_place_id=ChIJJ_MbuCUvdTER21AY51sk8zc","https://www.facebook.com/banhtrangtramytayninh","1"
"70 Tôn Đản, Phường 10, Quận 4, Hồ Chí Minh, Việt Nam","Nhà hàng châu Á","true",,,"10.760732","106.70721","Thứ Tư","07:00 to 21:00","Thứ Năm","07:00 to 21:00","Thứ Sáu","07:00 to 21:00","Thứ Bảy","07:00 to 21:00","Chủ Nhật","07:00 to 21:00","Thứ Hai","07:00 to 21:00","Thứ Ba","07:00 to 21:00",,"75","Quận 4, Hồ Chí Minh","70 Tôn Đản","Bún Cá Châu Đốc","4.1","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20C%C3%A1%20Ch%C3%A2u%20%C4%90%E1%BB%91c&query_place_id=ChIJ1WdwuG4vdTERurnkleLi5PU","https://www.foody.vn/ho-chi-minh/tim-kiem/b%C3%BAn-c%C3%A1-%E1%BB%9F-qu%E1%BA%ADn-4","19"
"QP56+GFJ, Xóm Chiếu, Phường 13, Quận 4, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.7588736","106.7111106",,,,,,,,,,,,,,,,"77","Quận 4, Hồ Chí Minh","QP56+GFJ, Xóm Chiếu","bánh mì bà hoàng","5","https://www.google.com/maps/search/?api=1&query=b%C3%A1nh%20m%C3%AC%20b%C3%A0%20ho%C3%A0ng&query_place_id=ChIJX2davDQvdTERk8Gab_JKEPM",,"1"
"117, Lô G, Khu tái thiết, Đ. Hoàng Diệu, Phường 9, Quận 4, Hồ Chí Minh, Việt Nam","Quán cà phê","true",,,"10.7623291","106.7033239","Thứ Tư","14:00 to 23:00","Thứ Năm","14:00 to 23:00","Thứ Sáu","14:00 to 23:00","Thứ Bảy","14:00 to 23:00","Chủ Nhật","14:00 to 23:00","Thứ Hai","14:00 to 23:00","Thứ Ba","14:00 to 23:00","$","62","Quận 4, Hồ Chí Minh","117, Lô G, Khu tái thiết, Đ. Hoàng Diệu","Quán Quỳnh Hoa","4.3","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Qu%E1%BB%B3nh%20Hoa&query_place_id=ChIJlZLVd2wvdTERf4AK7RAPI2A",,"202"
"320/71 Đoàn Văn Bơ, Phường 10, Quận 4, Hồ Chí Minh, Việt Nam","Nhà hàng bán đồ ăn mang về","false",,,"10.7608636","106.7066351","Thứ Tư","16:00 to 22:00","Thứ Năm","16:00 to 22:00","Thứ Sáu","16:00 to 22:00","Thứ Bảy","16:00 to 22:00","Chủ Nhật","16:00 to 22:00","Thứ Hai","16:00 to 22:00","Thứ Ba","16:00 to 22:00",,"70","Quận 4, Hồ Chí Minh","320/71 Đoàn Văn Bơ","Ryna Quán Đặc Sản - Ăn Vặt Miền Trung",,"https://www.google.com/maps/search/?api=1&query=Ryna%20Qu%C3%A1n%20%C4%90%E1%BA%B7c%20S%E1%BA%A3n%20-%20%C4%82n%20V%E1%BA%B7t%20Mi%E1%BB%81n%20Trung&query_place_id=ChIJ1aRZgscvdTERCgVAh_OwrVs","https://www.facebook.com/KhoBoQuynhQuynh/","0"
"134/64 Đ. Hoàng Diệu, Phường 9, Quận 4, Hồ Chí Minh, Việt Nam","Nhà hàng phở","true",,,"10.7624538","106.7031193","Thứ Tư","06:00 to 11:00","Thứ Năm","06:00 to 11:00","Thứ Sáu","06:00 to 11:00","Thứ Bảy","06:00 to 11:00","Chủ Nhật","06:00 to 11:00","Thứ Hai","06:00 to 11:00","Thứ Ba","06:00 to 11:00",,"61","Quận 4, Hồ Chí Minh","134/64 Đ. Hoàng Diệu","Phở Trang Đường 20 Thước",,"https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Trang%20%C4%90%C6%B0%E1%BB%9Dng%2020%20Th%C6%B0%E1%BB%9Bc&query_place_id=ChIJGf5jTUkvdTERSjT2Hit1nt4",,"0"
"553 Vĩnh Khánh, Phường 10, Quận 4, Hồ Chí Minh, Việt Nam","Nhà hàng hải sản","false",,,"10.7607709","106.706796","Thứ Tư","15:00 to 00:00","Thứ Năm","15:00 to 00:00","Thứ Sáu","15:00 to 00:00","Thứ Bảy","15:00 to 00:00","Chủ Nhật","15:00 to 00:00","Thứ Hai","15:00 to 00:00","Thứ Ba","15:00 to 00:00",,"54","Quận 4, Hồ Chí Minh","553 Vĩnh Khánh","Ốc Đẹp","4.4","https://www.google.com/maps/search/?api=1&query=%E1%BB%90c%20%C4%90%E1%BA%B9p&query_place_id=ChIJt5qD1acvdTER33MSwyuwEKI",,"5"
"170/6 Đ. Nguyễn Tất Thành, Phường 13, Quận 4, Hồ Chí Minh, Việt Nam","Nhà hàng châu Á","true","https://food.google.com/chooseprovider?restaurantId=/g/11vzt_5l55&g2lbs=AOHF13kyf5BUEcuUoBoA1sf3va0KfJSORq7X97YAE-Oget6IWLpKiVSaLc8dXfNMULueUbqvNzGa0JBYbWkz47o-GYFDxVph7R9xaNsSizv8UpvQK9hBf_o%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Z7JyZo-nE4ONwbkP2Pm9aA&ei=Z7JyZo-nE4ONwbkP2Pm9aA&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.763048","106.7076345","Thứ Tư","08:00 to 22:00","Thứ Năm","08:00 to 22:00","Thứ Sáu","08:00 to 22:00","Thứ Bảy","08:00 to 22:00","Chủ Nhật","08:00 to 22:00","Thứ Hai","08:00 to 22:00","Thứ Ba","08:00 to 22:00",,"58","Quận 4, Hồ Chí Minh","170/6 Đ. Nguyễn Tất Thành","Cháo Sườn Phong - Nguyễn Tất Thành","5","https://www.google.com/maps/search/?api=1&query=Ch%C3%A1o%20S%C6%B0%E1%BB%9Dn%20Phong%20-%20Nguy%E1%BB%85n%20T%E1%BA%A5t%20Th%C3%A0nh&query_place_id=ChIJa82JbQAvdTERWWuA7ETBMiQ",,"1"
