"address","categoryName","claimThisBusiness","googleFoodUrl","hotelStars","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","price","rank","state","street","title","totalScore","url","website","reviewsCount"
"131 Bình Quới, Cư xá Thanh Đa, Bình Thạnh, Hồ Chí Minh, Việt Nam","Quán mì","true",,,"10.8184677","106.7228419",,,,,,,,,,,,,,,,"65","Bình Thạnh, Hồ Chí Minh","131 Bình Quới","Công Ký Mì Gia","2.5","https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20K%C3%BD%20M%C3%AC%20Gia&query_place_id=ChIJN1wObwApdTERGh38omLR6C4",,"2"
"Hẻm 71 Đ. Điện Biên Phủ, Phường 15, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.7960829","106.7018331","Thứ Tư","09:00 to 21:00","Thứ Năm","09:00 to 21:00","Thứ Sáu","09:00 to 21:00","Thứ Bảy","09:00 to 21:00","Chủ Nhật","09:00 to 21:00","Thứ Hai","09:00 to 21:00","Thứ Ba","09:00 to 21:00",,"45","Bình Thạnh, Hồ Chí Minh","Hẻm 71 Đ. Điện Biên Phủ","Pom Music and Restaurant","4.1","https://www.google.com/maps/search/?api=1&query=Pom%20Music%20and%20Restaurant&query_place_id=ChIJA5wBQ7YodTERvmZDcLOUYJ0",,"9"
"Lô 8, Cư xá Thanh Đa Thanh Đa, Phường 27, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng cháo","true",,,"10.8174026","106.7175728","Thứ Tư","17:00 to 21:00","Thứ Năm","17:00 to 21:00","Thứ Sáu","17:00 to 21:00","Thứ Bảy","17:00 to 21:00","Chủ Nhật","Đóng cửa","Thứ Hai","17:00 to 21:00","Thứ Ba","17:00 to 21:00",,"63","Bình Thạnh, Hồ Chí Minh","Lô 8, Cư xá Thanh Đa Thanh Đa","Cháo gỏi vịt Hoàng Ánh","4.5","https://www.google.com/maps/search/?api=1&query=Ch%C3%A1o%20g%E1%BB%8Fi%20v%E1%BB%8Bt%20Ho%C3%A0ng%20%C3%81nh&query_place_id=ChIJ2z_id5wodTERMu1gyKEC3IU",,"26"
"250 Đ. Vạn Kiếp, Phường 3, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng sushi","false",,,"10.7977697","106.6927586","Thứ Tư","09:30 to 22:30","Thứ Năm","09:30 to 22:30","Thứ Sáu","09:30 to 22:30","Thứ Bảy","09:30 to 22:30","Chủ Nhật","09:30 to 22:30","Thứ Hai","09:30 to 22:30","Thứ Ba","09:30 to 22:30",,"43","Bình Thạnh, Hồ Chí Minh","250 Đ. Vạn Kiếp","YuKi Sushi","2.6","https://www.google.com/maps/search/?api=1&query=YuKi%20Sushi&query_place_id=ChIJdYglTCIpdTERF0RPAol7-XM","https://www.facebook.com/yukiyukisushi","195"
"67/4/118 Vũ Huy Tấn, Phường 3, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng Pháp","false",,,"10.7957271","106.6947","Thứ Tư","09:30 to 21:00","Thứ Năm","09:30 to 21:00","Thứ Sáu","09:30 to 21:00","Thứ Bảy","09:30 to 21:00","Chủ Nhật","09:30 to 21:00","Thứ Hai","09:30 to 21:00","Thứ Ba","09:30 to 21:00","$$","42","Bình Thạnh, Hồ Chí Minh","67/4/118 Vũ Huy Tấn","Quán Pháp Ti Ti","4","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Ph%C3%A1p%20Ti%20Ti&query_place_id=ChIJOZKmT8kodTERb3I7kAlIBBc","https://www.foody.vn/ho-chi-minh/beefsteak-titi","2303"
"S9 Đường 16, Phường 3, Bình Thạnh, Hồ Chí Minh 700000, Việt Nam","Nhà hàng Takoyaki","false","https://food.google.com/chooseprovider?restaurantId=/g/11cn5qp_34&g2lbs=AOHF13l34x8OqCDjrVE-rqjlswnMkEjSa1D6cI4PwBWZmUxD7rhCFrpp9TPLcaBifPGgDzpJf98-Ap1DtXmpxWn4KD71RYZXkQ%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=T_ByZvPyO_-XwbkP78WAKA&ei=T_ByZvPyO_-XwbkP78WAKA&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.7977182","106.6929977","Thứ Tư","09:00 to 21:00","Thứ Năm","09:00 to 21:00","Thứ Sáu","09:00 to 21:00","Thứ Bảy","09:00 to 21:00","Chủ Nhật","09:00 to 21:00","Thứ Hai","09:00 to 21:00","Thứ Ba","09:00 to 21:00",,"47","Bình Thạnh, Hồ Chí Minh","S9 Đường 16","Takoyaki Chochin®️","4.2","https://www.google.com/maps/search/?api=1&query=Takoyaki%20Chochin%C2%AE%EF%B8%8F&query_place_id=ChIJnclcuLoodTERYRlEucPpzN0","https://www.takoyakichochin.vn/","29"
"175 Hoàng Hoa Thám, Phường 6, Bình Thạnh, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,"10.8087413","106.6868888",,,,,,,,,,,,,,,,"36","Bình Thạnh, Hồ Chí Minh","175 Hoàng Hoa Thám","Phuong Thao Hotel","3","https://www.google.com/maps/search/?api=1&query=Phuong%20Thao%20Hotel&query_place_id=ChIJi9m22dwodTER1Z8iq51TitA",,"2"
"207/75 Nguyễn Văn Đậu, Phường 11, Bình Thạnh, Hồ Chí Minh 70000, Việt Nam","Khách sạn","false",,,"10.8139988","106.6913652",,,,,,,,,,,,,,,,"30","Bình Thạnh, Hồ Chí Minh","207/75 Nguyễn Văn Đậu","Khách Sạn Trùng Dương (qua đêm máy lạnh 150k )","4","https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20S%E1%BA%A1n%20Tr%C3%B9ng%20D%C6%B0%C6%A1ng%20(qua%20%C4%91%C3%AAm%20m%C3%A1y%20l%E1%BA%A1nh%20150k%20)&query_place_id=ChIJxyKaqekodTERue64Z5ZU9TI",,"91"
"273/45 Nguyễn Văn Đậu, Phường 11, Bình Thạnh, Hồ Chí Minh, Việt Nam","Khách sạn","false",,,"10.8151719","106.6932538",,,,,,,,,,,,,,,,"25","Bình Thạnh, Hồ Chí Minh","273/45 Nguyễn Văn Đậu","Khách sạn Thiên Lộc","3.1","https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20s%E1%BA%A1n%20Thi%C3%AAn%20L%E1%BB%99c&query_place_id=ChIJMyYwZukodTERjMcfd9g1ej8",,"67"
"207 Nguyễn Văn Đậu, Phường 11, Bình Thạnh, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,"10.8129704","106.6921608",,,,,,,,,,,,,,,,"35","Bình Thạnh, Hồ Chí Minh","207 Nguyễn Văn Đậu","Khách Sạn Huy Vũ","3","https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20S%E1%BA%A1n%20Huy%20V%C5%A9&query_place_id=ChIJc_05lukodTERfwELJIng9Ts",,"4"
"25 Nguyễn Văn Đậu, Phường 7, Bình Thạnh, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,"10.8092636","106.6900644",,,,,,,,,,,,,,,,"33","Bình Thạnh, Hồ Chí Minh","25 Nguyễn Văn Đậu","Aqua Hotel","5","https://www.google.com/maps/search/?api=1&query=Aqua%20Hotel&query_place_id=ChIJq2pA6OkodTERD6bs3yNNSS0",,"1"
"91 Đường 18, P, Thủ Đức, Hồ Chí Minh, Việt Nam","Quán ăn nhẹ","false","https://food.google.com/chooseprovider?restaurantId=/g/11vpd0hd47&g2lbs=AOHF13knNTx0Qz6CoBNBe5GkLJA6gYM56h3Dy3zSAQCk7mpKA2NM27NBJog7-s6QV_NKFjnSNpU129j3RQhNjo75yd483h_BaA%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=YPByZt7RD-aOwbkPoaSriA8&ei=YPByZt7RD-aOwbkPoaSriA8&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.8233816","106.7194963","Thứ Tư","09:00 to 20:00","Thứ Năm","09:00 to 20:00","Thứ Sáu","09:00 to 20:00","Thứ Bảy","09:00 to 20:00","Chủ Nhật","09:00 to 20:00","Thứ Hai","09:00 to 20:00","Thứ Ba","09:00 to 20:00",,"62","Thủ Đức, Hồ Chí Minh","91 Đường 18","Nùng An: quán sương sáo; Thạch đen Cao Bằng; Trà sữa; sữa hạt","4.9","https://www.google.com/maps/search/?api=1&query=Nu%CC%80ng%20An%3A%20qu%C3%A1n%20s%C6%B0%C6%A1ng%20s%C3%A1o%3B%20Th%E1%BA%A1ch%20%C4%91en%20Cao%20B%E1%BA%B1ng%3B%20Tr%C3%A0%20s%E1%BB%AFa%3B%20s%E1%BB%AFa%20h%E1%BA%A1t&query_place_id=ChIJt_51FgwpdTERmcRr2uhoeZA",,"19"
"222 Nguyễn Văn Đậu, Phường 11, Bình Thạnh, Hồ Chí Minh 72313, Việt Nam","Khách sạn","true",,,"10.8116845","106.6921794",,,,,,,,,,,,,,,,"32","Bình Thạnh, Hồ Chí Minh","222 Nguyễn Văn Đậu","Hometel A Dreamer",,"https://www.google.com/maps/search/?api=1&query=Hometel%20A%20Dreamer&query_place_id=ChIJd3Ks3ukodTERWcdfkj-7bQ0",,"0"
"155 Nguyễn Văn Đậu, Phường 5, Bình Thạnh, Hồ Chí Minh, Việt Nam","Khách sạn","false",,"Khách sạn 2 sao","10.8106393","106.6900071",,,,,,,,,,,,,,,,"21","Bình Thạnh, Hồ Chí Minh","155 Nguyễn Văn Đậu","TT Hotel","3.8","https://www.google.com/maps/search/?api=1&query=TT%20Hotel&query_place_id=ChIJragzlcIodTERxK69D5ZmvD0",,"46"
"80 Đ. Số 23, Khu phố 4, Thủ Đức, Hồ Chí Minh, Việt Nam","Nhà hàng","false",,,"10.8265141","106.7284122","Thứ Tư","14:00 to 02:00","Thứ Năm","14:00 to 02:00","Thứ Sáu","14:00 to 02:00","Thứ Bảy","14:00 to 02:00","Chủ Nhật","14:00 to 02:00","Thứ Hai","14:00 to 02:00","Thứ Ba","14:00 to 02:00","$$","31","Thủ Đức, Hồ Chí Minh","80 Đ. Số 23","2 Đô Quán","3.9","https://www.google.com/maps/search/?api=1&query=2%20%C4%90%C3%B4%20Qu%C3%A1n&query_place_id=ChIJT_07aismdTERU_WEUwVbs60",,"280"
"72 Đ. số 10, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam","Nhà hàng thịt gà","true",,,"10.8275825","106.731359",,,,,,,,,,,,,,,,"39","Thủ Đức, Hồ Chí Minh","72 Đ. số 10","quán gà nướng","4","https://www.google.com/maps/search/?api=1&query=qu%C3%A1n%20g%C3%A0%20n%C6%B0%E1%BB%9Bng&query_place_id=ChIJYTnJJxMndTERied3KUJq6IQ",,"19"
"8/12 Đường 21, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam","Nhà hàng hải sản","true",,,"10.825757","106.7251231","Thứ Tư","06:00 to 22:00","Thứ Năm","06:00 to 22:00","Thứ Sáu","06:00 to 22:00","Thứ Bảy","06:00 to 22:00","Chủ Nhật","06:00 to 22:00","Thứ Hai","06:00 to 22:00","Thứ Ba","06:00 to 22:00",,"29","Thủ Đức, Hồ Chí Minh","8/12 Đường 21","Hai San Dao Phu Quy Tai TP.HCM","4","https://www.google.com/maps/search/?api=1&query=Hai%20San%20Dao%20Phu%20Quy%20Tai%20TP.HCM&query_place_id=ChIJZ2YAiykmdTERByxFc55cIX8",,"2"
"Số 36 Đ. số 10, KP4, P, Thủ Đức, Hồ Chí Minh 00084, Việt Nam","Nhà hàng hải sản","true",,,"10.8255135","106.7291164","Thứ Tư","09:30 to 22:30","Thứ Năm","09:30 to 22:30","Thứ Sáu","09:30 to 22:30","Thứ Bảy","09:30 to 22:30","Chủ Nhật","09:30 to 22:30","Thứ Hai","09:30 to 22:30","Thứ Ba","09:30 to 22:30",,"32","Thủ Đức, Hồ Chí Minh","Số 36 Đ. số 10","Nhà Hàng Hải Sản Vĩnh Lộc","3.7","https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20H%E1%BA%A3i%20S%E1%BA%A3n%20V%C4%A9nh%20L%E1%BB%99c&query_place_id=ChIJiQcOxpgndTERDRW5kXJ4VdU",,"3"
"75/9a Bình Quới, Phường 28, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","Nhà hàng Thái Lan","true",,,"10.8256618","106.7351597",,,,,,,,,,,,,,,,"38","Bình Thạnh, Thành phố Hồ Chí Minh","75/9a Bình Quới","Sindat thái - bếp nhà na","5","https://www.google.com/maps/search/?api=1&query=Sindat%20th%C3%A1i%20-%20b%E1%BA%BFp%20nh%C3%A0%20na&query_place_id=ChIJa_I2yjQndTERRQCsswd-350",,"1"
"12 Bình Quới, Phường 28, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.8295139","106.7445071","Thứ Tư","09:00 to 21:00","Thứ Năm","09:00 to 21:00","Thứ Sáu","09:00 to 21:00","Thứ Bảy","09:00 to 21:00","Chủ Nhật","09:00 to 21:00","Thứ Hai","09:00 to 21:00","Thứ Ba","09:00 to 21:00","$$","32","Bình Thạnh, Hồ Chí Minh","12 Bình Quới","Quán Thu Nga 1","3.9","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Thu%20Nga%201&query_place_id=ChIJNWf-KDUmdTERuPjNzgqFmeQ","https://www.foody.vn/ho-chi-minh/thu-nga-1-cau-ca-thanh-da","381"
"347 Bình Quới, Phường 28, Bình Thạnh, Hồ Chí Minh 700000, Việt Nam","Nhà hàng ăn nhanh","true",,,"10.8261054","106.7354483","Thứ Tư","10:00 to 21:00","Thứ Năm","10:00 to 21:00","Thứ Sáu","10:00 to 21:00","Thứ Bảy","10:00 to 21:00","Chủ Nhật","10:00 to 21:00","Thứ Hai","10:00 to 21:00","Thứ Ba","10:00 to 21:00",,"36","Bình Thạnh, Hồ Chí Minh","347 Bình Quới","Kai - Nui & Mì Cay","5","https://www.google.com/maps/search/?api=1&query=Kai%20-%20Nui%20%26%20M%C3%AC%20Cay&query_place_id=ChIJ77P75NMndTERkB2if305MxA",,"1"
"387E Bình Quới, Phường 28, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng thịt gà","true",,,"10.8281574","106.737498","Thứ Tư","08:00 to 21:00","Thứ Năm","08:00 to 21:00","Thứ Sáu","08:00 to 21:00","Thứ Bảy","08:00 to 21:00","Chủ Nhật","08:00 to 21:00","Thứ Hai","08:00 to 21:00","Thứ Ba","08:00 to 21:00",,"35","Bình Thạnh, Hồ Chí Minh","387E Bình Quới","Quán gà nướng - Gỏi gà Cường Mập","4.3","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20g%C3%A0%20n%C6%B0%E1%BB%9Bng%20-%20G%E1%BB%8Fi%20g%C3%A0%20C%C6%B0%E1%BB%9Dng%20M%E1%BA%ADp&query_place_id=ChIJD4ol-DImdTER9cZTu5Jxw-M",,"3"
"23 Bình Quới, Phường 28, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng cháo","true",,,"10.8275052","106.7370491",,,,,,,,,,,,,,,,"33","Bình Thạnh, Hồ Chí Minh","23 Bình Quới","Cháo dinh dưỡng panda",,"https://www.google.com/maps/search/?api=1&query=Ch%C3%A1o%20dinh%20d%C6%B0%E1%BB%A1ng%20panda&query_place_id=ChIJDWN_vukndTERtG9E1BMf6Zg",,"0"
"1147 Bình Quới, Phường 28, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.8300285","106.7408658","Thứ Tư","Đóng cửa","Thứ Năm","Đóng cửa","Thứ Sáu","17:00 to 20:00","Thứ Bảy","11:00 to 14:00, 17:00 to 20:00","Chủ Nhật","11:00 to 14:00, 17:00 to 20:00","Thứ Hai","Đóng cửa","Thứ Ba","Đóng cửa","$$","34","Bình Thạnh, Hồ Chí Minh","1147 Bình Quới","Ẩm thực Khẩn Hoang Nam Bộ - Bình Quới 1","4","https://www.google.com/maps/search/?api=1&query=%E1%BA%A8m%20th%E1%BB%B1c%20Kh%E1%BA%A9n%20Hoang%20Nam%20B%E1%BB%99%20-%20B%C3%ACnh%20Qu%E1%BB%9Bi%201&query_place_id=ChIJGSuv1TImdTERhjIOuN1WPrk",,"400"
"Đ. Số 23, Khu Phố 5, Thủ Đức, Hồ Chí Minh, Việt Nam","Nhà hàng","false",,,"10.8256806","106.7295884","Thứ Tư","10:00 to 00:00","Thứ Năm","10:00 to 00:00","Thứ Sáu","10:00 to 00:00","Thứ Bảy","10:00 to 00:00","Chủ Nhật","10:00 to 00:00","Thứ Hai","10:00 to 00:00","Thứ Ba","10:00 to 00:00","$$","26","Thủ Đức, Hồ Chí Minh","Đ. Số 23","Nhà Hàng Không Gian","4.3","https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20Kh%C3%B4ng%20Gian&query_place_id=ChIJhUgqBE4ndTERYUlYML4UY2s",,"211"
"1147 Bình Quới, Phường 28, Bình Thạnh, Hồ Chí Minh, Việt Nam","Điểm thu hút khách du lịch","true",,,"10.8302324","106.7376293","Thứ Tư","07:00 to 21:00","Thứ Năm","07:00 to 21:00","Thứ Sáu","07:00 to 21:00","Thứ Bảy","07:00 to 21:00","Chủ Nhật","07:00 to 21:00","Thứ Hai","07:00 to 21:00","Thứ Ba","07:00 to 21:00","$$","37","Bình Thạnh, Hồ Chí Minh","1147 Bình Quới","Khu du lịch Bình Quới 1","3.9","https://www.google.com/maps/search/?api=1&query=Khu%20du%20l%E1%BB%8Bch%20B%C3%ACnh%20Qu%E1%BB%9Bi%201&query_place_id=ChIJ0fJvPDMmdTERp_t4pfHx6OM","http://binhquoi.vn/","1805"
"16 Đ. Số 3, Khu Phố 5, Thủ Đức, Hồ Chí Minh, Việt Nam","Nhà hàng sushi","false","https://food.google.com/chooseprovider?restaurantId=/g/11sshcg1wn&g2lbs=AOHF13kEc-_yGhm3g0-0mqOyLsHoa6YfzXKOHoJayhJQVFW7jbMlbUSQCZ5aKlM0rjpzdcINHI7-_xtfOOIsbWumAtAaFjn3TA%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=hPByZuHHDsOjkPIPhq-AUA&ei=hPByZuHHDsOjkPIPhq-AUA&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.8290725","106.7302579","Thứ Tư","10:00 to 22:00","Thứ Năm","10:00 to 22:00","Thứ Sáu","10:00 to 22:00","Thứ Bảy","10:00 to 22:00","Chủ Nhật","10:00 to 22:00","Thứ Hai","10:00 to 22:00","Thứ Ba","10:00 to 22:00",,"21","Thủ Đức, Hồ Chí Minh","16 Đ. Số 3","Sushi Tokyo Town","4.7","https://www.google.com/maps/search/?api=1&query=Sushi%20Tokyo%20Town&query_place_id=ChIJUdnU5zHZdDERMqiA35FfBCE",,"105"
"1149A Bình Quới, Phường 28, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.82939","106.739379",,,,,,,,,,,,,,,,"26","Bình Thạnh, Hồ Chí Minh","1149A Bình Quới","Nam Bo Buffet",,"https://www.google.com/maps/search/?api=1&query=Nam%20Bo%20Buffet&query_place_id=ChIJk14zUgAndTERuBkFbIDKkm4",,"0"
"Lô 9, 005, Cư xá Thanh Đa, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng","true","https://food.google.com/chooseprovider?restaurantId=/g/11jg4f4z0p&g2lbs=AOHF13ltGgRcNUAzLfin8P_xum567aBkvwvukvH_wnnHnCNsyDwtonHugBkYiCxIaeLftRNhdOzPImVAjkS-zVNPOFar0WGKeA%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=mvByZu_YGbzIkPIPrui3gAY&ei=mvByZu_YGbzIkPIPrui3gAY&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.8172112","106.7182411","Thứ Tư","06:00 to 13:00, 14:30 to 20:00","Thứ Năm","06:00 to 13:00, 14:30 to 20:00","Thứ Sáu","06:00 to 13:00, 14:30 to 20:00","Thứ Bảy","06:00 to 13:00, 14:30 to 20:00","Chủ Nhật","06:00 to 13:00, 14:30 to 20:00","Thứ Hai","06:00 to 13:00, 14:30 to 20:00","Thứ Ba","06:00 to 13:00, 14:30 to 20:00",,"59","Bình Thạnh, Hồ Chí Minh","Lô 9, 005","Bánh Huế Khánh Tâm","4.5","https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20Hu%E1%BA%BF%20Kh%C3%A1nh%20T%C3%A2m&query_place_id=ChIJbaQjTC0pdTER3KckYrERlig",,"8"
"480/29/8, Bình Quới, Làng Du Lịch Bình Quới, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng Việt Nam","true",,,"10.8259276","106.7386127","Thứ Tư","09:00 to 21:00","Thứ Năm","09:00 to 21:00","Thứ Sáu","09:00 to 21:00","Thứ Bảy","09:00 to 21:00","Chủ Nhật","09:00 to 21:00","Thứ Hai","09:00 to 21:00","Thứ Ba","09:00 to 21:00","$$","28","Bình Thạnh, Hồ Chí Minh","480/29/8, Bình Quới","Quán gà nướng Bảy Đực","4.1","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20g%C3%A0%20n%C6%B0%E1%BB%9Bng%20B%E1%BA%A3y%20%C4%90%E1%BB%B1c&query_place_id=ChIJm6fszjMmdTERPT8sz8Mi914","https://www.foody.vn/ho-chi-minh/bay-duc-ga-ta-nuong","813"
"417b Bình Quới, Phường 28, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng","false","https://food.google.com/chooseprovider?restaurantId=/g/11y3lq7grv&g2lbs=AOHF13ncJ2nvTBqlEbi_8anVmnTGBgGbBpFtM3ibpUFtKe-M80ekBsvN45RfrMenVgPkn1msbgV-iWGyUvTeQpUEMskOnuo0DA%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=mvByZtXbGar0kPIPmY628AQ&ei=mvByZtXbGar0kPIPmY628AQ&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.8297726","106.7398767","Thứ Tư","06:00 to 20:00","Thứ Năm","06:00 to 20:00","Thứ Sáu","06:00 to 20:00","Thứ Bảy","06:00 to 17:00","Chủ Nhật","07:00 to 17:00","Thứ Hai","06:00 to 20:00","Thứ Ba","06:00 to 20:00",,"25","Bình Thạnh, Hồ Chí Minh","417b Bình Quới","Bếp Nhà Béo","4","https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFp%20Nh%C3%A0%20B%C3%A9o&query_place_id=ChIJ6Zb-RgAndTERUujcSA0L1SM","http://bepnhabeo.com/","4"
"140 Đ. Trường Sa, Phường 15, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng món chay","true",,,"10.794144","106.6986019","Thứ Tư","06:00 to 20:15","Thứ Năm","06:00 to 20:15","Thứ Sáu","06:00 to 20:15","Thứ Bảy","06:00 to 20:15","Chủ Nhật","06:00 to 20:15","Thứ Hai","06:00 to 20:15","Thứ Ba","06:00 to 20:15","$$","38","Bình Thạnh, Hồ Chí Minh","140 Đ. Trường Sa","Bếp Chay Phạm Hồng Phước","4.3","https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFp%20Chay%20Ph%E1%BA%A1m%20H%E1%BB%93ng%20Ph%C6%B0%E1%BB%9Bc&query_place_id=ChIJS2isGcoodTERgEE-GVn-Tg4",,"402"
"11 Hoa Sữa, Phường 7, Phú Nhuận, Hồ Chí Minh, Việt Nam","Nhà hàng hải sản","false",,,"10.7983203","106.6913176","Thứ Tư","15:00 to 22:30","Thứ Năm","15:00 to 22:30","Thứ Sáu","15:00 to 22:30","Thứ Bảy","15:00 to 22:30","Chủ Nhật","15:00 to 22:30","Thứ Hai","15:00 to 22:30","Thứ Ba","15:00 to 22:30",,"40","Phú Nhuận, Hồ Chí Minh","11 Hoa Sữa","ỐC TRỨNG MUỐI ( Ốc Sữa 29k cũ )","3.9","https://www.google.com/maps/search/?api=1&query=%E1%BB%90C%20TR%E1%BB%A8NG%20MU%E1%BB%90I%20(%20%E1%BB%90c%20S%E1%BB%AFa%2029k%20c%C5%A9%20)&query_place_id=ChIJSV5WeAApdTERvVWOkLMrgcc",,"10"
"Lô 1, Cư xá Thanh Đa, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng chuyên phục vụ bữa sáng","true",,,"10.8189331","106.7166973","Thứ Tư","06:00 to 11:30","Thứ Năm","06:00 to 11:30","Thứ Sáu","06:00 to 11:30","Thứ Bảy","06:00 to 11:30","Chủ Nhật","06:00 to 11:30","Thứ Hai","06:00 to 11:30","Thứ Ba","06:00 to 11:30",,"60","Bình Thạnh, Hồ Chí Minh","Lô 1","Bún Cá Nha Trang","5","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20C%C3%A1%20Nha%20Trang&query_place_id=ChIJaYcSNQApdTERD1fDKeooP5k",,"1"
"117 Bình Quới, Cư xá Thanh Đa, Bình Thạnh, Hồ Chí Minh 70000, Việt Nam","Nhà hàng cơm","false",,,"10.8181162","106.7221245","Thứ Tư","09:00 to 20:30","Thứ Năm","09:00 to 20:30","Thứ Sáu","09:00 to 20:30","Thứ Bảy","09:00 to 20:30","Chủ Nhật","09:00 to 20:30","Thứ Hai","09:00 to 20:30","Thứ Ba","09:00 to 20:30",,"58","Bình Thạnh, Hồ Chí Minh","117 Bình Quới","Cơm Cô Năm","4.3","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20C%C3%B4%20N%C4%83m&query_place_id=ChIJU4ECYRkpdTERy66w1KZphG4",,"9"
"319/30 Bình Quới, Phường 28, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng bán đồ ăn mang về","false",,,"10.826306","106.7336231","Thứ Tư","10:00 to 23:00","Thứ Năm","10:00 to 23:00","Thứ Sáu","10:00 to 23:00","Thứ Bảy","10:00 to 23:00","Chủ Nhật","10:00 to 23:00","Thứ Hai","10:00 to 23:00","Thứ Ba","10:00 to 23:00",,"24","Bình Thạnh, Hồ Chí Minh","319/30 Bình Quới","LÃO DÊ QUÁN (Nông Trại Dê) - View Sông","4.5","https://www.google.com/maps/search/?api=1&query=L%C3%83O%20D%C3%8A%20QU%C3%81N%20(N%C3%B4ng%20Tr%E1%BA%A1i%20D%C3%AA)%20-%20View%20S%C3%B4ng&query_place_id=ChIJpdPpzJ0ndTER2HED1KMEb0o",,"33"
"91 Đ. Hoàng Sa, Đa Kao, Ward, Hồ Chí Minh 70000, Việt Nam","Nhà hàng","false",,,"10.7929941","106.6993974","Thứ Tư","11:00 to 00:00","Thứ Năm","11:00 to 00:00","Thứ Sáu","11:00 to 00:00","Thứ Bảy","11:00 to 00:00","Chủ Nhật","11:00 to 00:00","Thứ Hai","11:00 to 00:00","Thứ Ba","11:00 to 00:00",,"35","Ward, Hồ Chí Minh","91 Đ. Hoàng Sa","Dê cua 245 Chi Nhánh Hoàng Sa","4","https://www.google.com/maps/search/?api=1&query=D%C3%AA%20cua%20245%20Chi%20Nh%C3%A1nh%20Ho%C3%A0ng%20Sa&query_place_id=ChIJhailoXApdTERacOAzCo80ys","http://www.laude.vn/","133"
