"address","categoryName","claimThisBusiness","googleFoodUrl","hotelStars","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","price","rank","state","street","title","totalScore","url","website","reviewsCount"
"Vạn Hạnh Mall, 11 Đ. Sư Vạn Hạnh, Phường 12, Quận 10, Hồ Chí Minh 700000, Việt Nam","Nhà hàng món lẩu","false",,,"10.7703512","106.6692367","Thứ Tư","10:00 to 22:00","Thứ Năm","10:00 to 22:00","Thứ Sáu","10:00 to 22:00","Thứ Bảy","10:00 to 22:00","Chủ Nhật","09:00 to 22:00","Thứ Hai","10:00 to 22:00","Thứ Ba","10:00 to 22:00","$$","45","Quận 10, Hồ Chí Minh","Vạn Hạnh Mall, 11 Đ. Sư Vạn Hạnh","Hutong Hotpot Paradise Van Hanh Mall","4.2","https://www.google.com/maps/search/?api=1&query=Hutong%20Hotpot%20Paradise%20Van%20Hanh%20Mall&query_place_id=ChIJZYnk4d0udTERLlQ_8PcwiGA",,"348"
"655/2, Lê Hồng Phong, Phường 10, Quận 10, Phường 10, Quận 10, Hồ Chí Minh, Việt Nam",,"true",,,"10.7700881","106.6731001","Thứ Tư","08:00 to 21:00","Thứ Năm","08:00 to 21:00","Thứ Sáu","08:00 to 21:00","Thứ Bảy","08:00 to 21:00","Chủ Nhật","08:00 to 21:00","Thứ Hai","08:00 to 21:00","Thứ Ba","08:00 to 21:00",,"47","Quận 10, Hồ Chí Minh","655/2, Lê Hồng Phong, Phường 10, Quận 10","Hệ Thống Nhà Hàng Hương Đồng",,"https://www.google.com/maps/search/?api=1&query=H%E1%BB%87%20Th%E1%BB%91ng%20Nh%C3%A0%20H%C3%A0ng%20H%C6%B0%C6%A1ng%20%C4%90%E1%BB%93ng&query_place_id=ChIJTZaVNd4udTER9bqTyBZEfWE",,"0"
"3/168, Thành Thái, Ward 14, Quận 10, Hồ Chí Minh 70000, Việt Nam","Nhà hàng bán đồ ăn mang về","false",,,"10.7675414","106.663517","Thứ Tư","08:30 to 15:30","Thứ Năm","08:30 to 15:30","Thứ Sáu","08:30 to 15:30","Thứ Bảy","08:30 to 15:30","Chủ Nhật","Đóng cửa","Thứ Hai","08:30 to 15:30","Thứ Ba","08:30 to 15:30",,"41","Quận 10, Hồ Chí Minh","3/168, Thành Thái","Fresh Kitchen - Salad & Eat Clean",,"https://www.google.com/maps/search/?api=1&query=Fresh%20Kitchen%20-%20Salad%20%26%20Eat%20Clean&query_place_id=ChIJXX-KoJ8vdTERr6mAyUyKX5c",,"0"
"572A Đ. 3 Tháng 2, Phường 14, Quận 10, Hồ Chí Minh 700000, Việt Nam","Nhà hàng ăn nhanh","false","https://food.google.com/chooseprovider?restaurantId=/g/1tfbvyvw&g2lbs=AOHF13kJxiCFgc7dyvpdvvHgcAD3W9Q9vI836qagoj_rJVP1AC6uzNhv6NaDiN6TlM35h_yDiXquW3H2hpBjgg_RfWRKD4HCRA%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=PNFyZo7CL4n-ptQPrIqmgAg&ei=PNFyZo7CL4n-ptQPrIqmgAg&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.7661034","106.6638791","Thứ Tư","08:00 to 22:00","Thứ Năm","08:00 to 22:00","Thứ Sáu","08:00 to 22:00","Thứ Bảy","08:00 to 22:00","Chủ Nhật","08:00 to 22:00","Thứ Hai","08:00 to 22:00","Thứ Ba","08:00 to 22:00","$$","43","Quận 10, Hồ Chí Minh","572A Đ. 3 Tháng 2","Lotteria Ba Tháng Hai","4","https://www.google.com/maps/search/?api=1&query=Lotteria%20Ba%20Th%C3%A1ng%20Hai&query_place_id=ChIJLZHIj-gudTER-uZuIxl5KmM","http://lotteria.vn/","800"
"243/1 Đ. Tô Hiến Thành, Phường 13, Quận 10, Hồ Chí Minh, Việt Nam","Nhà hàng châu Á","false",,,"10.7788714","106.6675628","Thứ Tư","08:00 to 20:00","Thứ Năm","08:00 to 20:00","Thứ Sáu","08:00 to 20:00","Thứ Bảy","08:00 to 20:00","Chủ Nhật","08:00 to 20:00","Thứ Hai","08:00 to 20:00","Thứ Ba","08:00 to 20:00",,"41","Quận 10, Hồ Chí Minh","243/1 Đ. Tô Hiến Thành","Bún chả Một góc Hà Nội","4.4","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20ch%E1%BA%A3%20M%E1%BB%99t%20g%C3%B3c%20H%C3%A0%20N%E1%BB%99i&query_place_id=ChIJ6WH0DKMvdTERcWDMmvOKlLE","https://www.facebook.com/linh.coi.33?mibextid=LQQJ4d","38"
"343/2 Đ. Tô Hiến Thành, Phường 12, Quận 10, Hồ Chí Minh, Việt Nam","Nhà hàng cháo","true",,,"10.7765976","106.6642701","Thứ Tư","10:30 to 23:00","Thứ Năm","10:30 to 23:00","Thứ Sáu","10:30 to 23:00","Thứ Bảy","10:30 to 23:00","Chủ Nhật","10:30 to 23:00","Thứ Hai","10:30 to 23:00","Thứ Ba","10:30 to 23:00","$$","56","Quận 10, Hồ Chí Minh","343/2 Đ. Tô Hiến Thành","Cháo Gà Vịt Bà Lâm","4","https://www.google.com/maps/search/?api=1&query=Ch%C3%A1o%20G%C3%A0%20V%E1%BB%8Bt%20B%C3%A0%20L%C3%A2m&query_place_id=ChIJP05ezMQudTER_ngiZdCc7T8",,"564"
"11 Đ. Sư Vạn Hạnh, Phường 12, Quận 10, Hồ Chí Minh, Việt Nam","Nhà hàng Nhật Bản","false",,,"10.7704081","106.6701032","Thứ Tư","10:00 to 22:00","Thứ Năm","10:00 to 22:00","Thứ Sáu","10:00 to 22:00","Thứ Bảy","10:00 to 22:00","Chủ Nhật","10:00 to 22:00","Thứ Hai","10:00 to 22:00","Thứ Ba","10:00 to 22:00","$$","42","Quận 10, Hồ Chí Minh","11 Đ. Sư Vạn Hạnh","Sushi Kei Vạn Hạnh Mall","3.2","https://www.google.com/maps/search/?api=1&query=Sushi%20Kei%20V%E1%BA%A1n%20H%E1%BA%A1nh%20Mall&query_place_id=ChIJ55QN3d0udTER56xE1QgMYOo","http://www.sushikei.vn/","93"
"476 Đ. Nguyễn Tri Phương, Phường 9, Quận 10, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","false","https://food.google.com/chooseprovider?restaurantId=/g/11v5vyt48n&g2lbs=AOHF13l5_DTf1XUnjS257-NjWztJXbhRs6EaVVwRFw8Hnz8VxedfwsSj4uDzpDb1LYU-LUTriUvtmOkqyhc9u8SQ9-15eFtimA%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=PNFyZqmVM5W2ptQP7sCtgAg&ei=PNFyZqmVM5W2ptQP7sCtgAg&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.766863","106.6674635","Thứ Tư","17:00 to 02:30","Thứ Năm","17:00 to 02:30","Thứ Sáu","17:00 to 02:30","Thứ Bảy","17:00 to 02:30","Chủ Nhật","17:00 to 02:30","Thứ Hai","17:00 to 02:30","Thứ Ba","17:00 to 02:30",,"44","Quận 10, Hồ Chí Minh","476 Đ. Nguyễn Tri Phương","Cơm tấm Tài 476 Nguyễn Tri Phương (Tai Broken Rice Restaurant)","4.1","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20T%C3%A0i%20476%20Nguy%E1%BB%85n%20Tri%20Ph%C6%B0%C6%A1ng%20(Tai%20Broken%20Rice%20Restaurant)&query_place_id=ChIJ7f-3qVsvdTERIu4FtN_tNlk",,"286"
"50 Đ. Đồng Nai, Cư xá Bắc Hải, Quận 10, Hồ Chí Minh, Việt Nam","Nhà hàng châu Á","true",,,"10.7781868","106.663606",,,,,,,,,,,,,,,,"44","Quận 10, Hồ Chí Minh","50 Đ. Đồng Nai","Hu tieu My Tho 89",,"https://www.google.com/maps/search/?api=1&query=Hu%20tieu%20My%20Tho%2089&query_place_id=ChIJg1O0BQAvdTERD61ABs8k5mU",,"0"
"67 Đ. Thành Thái, Phường 14, Quận 10, Hồ Chí Minh 72500, Việt Nam","Nhà hàng món chay","false",,,"10.7729716","106.6648208","Thứ Tư","10:00 to 22:00","Thứ Năm","10:00 to 22:00","Thứ Sáu","10:00 to 22:00","Thứ Bảy","10:00 to 22:00","Chủ Nhật","10:00 to 22:00","Thứ Hai","10:00 to 22:00","Thứ Ba","10:00 to 22:00","$$","59","Quận 10, Hồ Chí Minh","67 Đ. Thành Thái","Lẩu Chay & Coffee Nhà Nát","3.5","https://www.google.com/maps/search/?api=1&query=L%E1%BA%A9u%20Chay%20%26%20Coffee%20Nh%C3%A0%20N%C3%A1t&query_place_id=ChIJv5wytHAvdTERKGyDPzN0oGY","https://www.facebook.com/L%E1%BA%A9u-Chay-Coffee-Nh%C3%A0-N%C3%A1t-67-Th%C3%A0nh-Th%C3%A1i-104907045608368","420"
"212 Đ. Tô Hiến Thành, Cư xá Bắc Hải, Quận 10, Hồ Chí Minh, Việt Nam","Nhà hàng bán đồ ăn mang về","true",,,"10.7791038","106.66691",,,,,,,,,,,,,,,,"54","Quận 10, Hồ Chí Minh","212 Đ. Tô Hiến Thành","Chim cút chiên bơ cô Oanh","4.8","https://www.google.com/maps/search/?api=1&query=Chim%20c%C3%BAt%20chi%C3%AAn%20b%C6%A1%20c%C3%B4%20Oanh&query_place_id=ChIJ8UozLjEvdTER2VeSNCiuA7I",,"5"
"285/56B Tổ Cách Mạng Tháng 8, Khu phố 33, Phường 12, Quận 10, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.7754429","106.673615","Thứ Tư","17:30 to 23:00","Thứ Năm","17:30 to 01:00","Thứ Sáu","17:30 to 01:00","Thứ Bảy","17:30 to 01:00","Chủ Nhật","17:30 to 23:00","Thứ Hai","18:00 to 23:00","Thứ Ba","17:30 to 23:00",,"26","Quận 10, Hồ Chí Minh","285/56B Tổ Cách Mạng Tháng 8, Khu phố 33","Gastown1960s","4.4","https://www.google.com/maps/search/?api=1&query=Gastown1960s&query_place_id=ChIJf-vu3PkvdTERRqHpA8mgZd8",,"16"
"163/25/10 Đ. Tô Hiến Thành, Phường 13, Quận 10, Hồ Chí Minh 008428, Việt Nam","Nhà hàng phở","true",,,"10.7790466","106.6698622","Thứ Tư","07:00 to 22:00","Thứ Năm","07:00 to 22:00","Thứ Sáu","07:00 to 22:00","Thứ Bảy","07:00 to 22:00","Chủ Nhật","07:00 to 22:00","Thứ Hai","07:00 to 22:00","Thứ Ba","07:00 to 22:00",,"27","Quận 10, Hồ Chí Minh","163/25/10 Đ. Tô Hiến Thành","Phở Thành Đạt II","4","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Th%C3%A0nh%20%C4%90%E1%BA%A1t%20II&query_place_id=ChIJ210b8SYvdTER_Kj4eV59GmE",,"1"
"61 Hoà Hưng, Phường 12, Quận 10, Hồ Chí Minh, Việt Nam","Cửa hàng sandwich","true","https://food.google.com/chooseprovider?restaurantId=/g/11s3b1_xlc&g2lbs=AOHF13kakrrVnTSTQx8cf1OadT2TAFonYJ0krcr8ObPzm2eKXnYSzQ52MnJ1-CcKEuzGleNZ7D-PpiRVqzGPw4zMLkpMmr0BBYPuS5gQvRijWt39gjSdwas%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=S9FyZrDxNKbLkPIPuruYiAM&ei=S9FyZrDxNKbLkPIPuruYiAM&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.7795523","106.6754349","Thứ Tư","07:00 to 21:00","Thứ Năm","07:00 to 21:00","Thứ Sáu","07:00 to 21:00","Thứ Bảy","07:00 to 21:00","Chủ Nhật","07:00 to 21:00","Thứ Hai","07:00 to 21:00","Thứ Ba","07:00 to 21:00",,"32","Quận 10, Hồ Chí Minh","61 Hoà Hưng","Sandwich Chef","4.5","https://www.google.com/maps/search/?api=1&query=Sandwich%20Chef&query_place_id=ChIJK0WQAZovdTERjRjJwTwAPTg",,"26"
"24/69 Đ. Tô Hiến Thành, Phường 13, Quận 10, Hồ Chí Minh, Việt Nam","Nhà hàng hải sản","false",,,"10.7783175","106.6683601","Thứ Tư","11:00 to 14:00, 16:00 to 22:00","Thứ Năm","11:00 to 14:00, 16:00 to 22:00","Thứ Sáu","11:00 to 14:00, 16:00 to 22:00","Thứ Bảy","11:00 to 14:00, 16:00 to 22:00","Chủ Nhật","11:00 to 14:00, 16:00 to 22:00","Thứ Hai","11:00 to 14:00, 16:00 to 22:00","Thứ Ba","11:00 to 14:00, 16:00 to 22:00",,"25","Quận 10, Hồ Chí Minh","24/69 Đ. Tô Hiến Thành","CO PORT Kajun Seafood","3.9","https://www.google.com/maps/search/?api=1&query=CO%20PORT%20Kajun%20Seafood&query_place_id=ChIJ9d5z2dYudTERhTtlhU7YS9Y",,"35"
"596, Bà Hạt, Phường 6, Quận 10, Tp Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.764964","106.6646194","Thứ Tư","07:00 to 21:00","Thứ Năm","07:00 to 21:00","Thứ Sáu","07:00 to 21:00","Thứ Bảy","07:00 to 21:00","Chủ Nhật","07:00 to 21:00","Thứ Hai","07:00 to 21:00","Thứ Ba","07:00 to 21:00",,"39","Quận 10, Hồ Chí Minh","596, Bà Hạt, Phường 6, Quận 10, Tp Hồ Chí Minh","Quán Phở 596","4.7","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Ph%E1%BB%9F%20596&query_place_id=ChIJJ1ro1egudTERIcerCCOI1DY",,"3"
"615 Đ. 3 Tháng 2, Street, Quận 10, Hồ Chí Minh, Việt Nam","Nhà hàng món chay","true","https://food.google.com/chooseprovider?restaurantId=/g/11v0xs7pw4&g2lbs=AOHF13kxkDIF0extx0HU-jr2vgc4D7Yjf7nMu63v7mVf2LcsiHcYiIMjyXkKvRYj9EPXnH5fpwQ3f2WcGX_zf0agDXOSmZKMWMhXTox7lInLv1P4zWpp61k%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=TNFyZuP7MZD1kPIPl5-sgAE&ei=TNFyZuP7MZD1kPIPl5-sgAE&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.7661474","106.6648278","Thứ Tư","06:30 to 22:00","Thứ Năm","06:30 to 22:00","Thứ Sáu","06:30 to 22:00","Thứ Bảy","06:30 to 22:00","Chủ Nhật","06:30 to 22:00","Thứ Hai","06:30 to 22:00","Thứ Ba","06:30 to 22:00",,"40","Quận 10, Hồ Chí Minh","615 Đ. 3 Tháng 2","Quận Chay Phưoc Ngan","5","https://www.google.com/maps/search/?api=1&query=Qu%E1%BA%ADn%20Chay%20Ph%C6%B0oc%20Ngan&query_place_id=ChIJm09m40EvdTER8pw2azhhxqQ",,"9"
"6 Hoàng Dư Khương, Phường 12, Quận 10, Hồ Chí Minh 70000, Việt Nam","Nhà hàng","false","https://food.google.com/chooseprovider?restaurantId=/g/11f5hfj867&g2lbs=AOHF13lfm5mOJcaQdjeIadaO_wF2ilg041sRCpCvGjrTPs_8ShG7uDJc7165jhqrcrfsE_ZcGFFE2fFU-ScBiX8ekGh1u9zeawcgXFGTT0jtC9Z74ovlREk%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=S9FyZpz0KYzykPIPtu65qAw&ei=S9FyZpz0KYzykPIPtu65qAw&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.7753951","106.6720832","Thứ Tư","10:00 to 22:30","Thứ Năm","10:00 to 22:30","Thứ Sáu","10:00 to 22:30","Thứ Bảy","10:00 to 22:30","Chủ Nhật","10:00 to 22:30","Thứ Hai","10:00 to 22:30","Thứ Ba","10:00 to 22:30","$$","36","Quận 10, Hồ Chí Minh","6 Hoàng Dư Khương","Vee Ayy Food","4.1","https://www.google.com/maps/search/?api=1&query=Vee%20Ayy%20Food&query_place_id=ChIJubaGqcwodTERsxxWE_9Yu7s","http://www.facebook.com/veeayyfood/","519"
"Cs1:, 794 Đ. Sư Vạn Hạnh, Phường 12, Quận 10, Hồ Chí Minh 740310, Việt Nam","Nhà hàng","false",,,"10.7739393","106.668544","Thứ Tư","10:00 to 14:00, 17:00 to 22:00","Thứ Năm","10:00 to 14:00, 17:00 to 22:00","Thứ Sáu","10:00 to 14:00, 17:00 to 22:00","Thứ Bảy","10:00 to 14:00, 17:00 to 22:00","Chủ Nhật","10:00 to 14:00, 17:00 to 22:00","Thứ Hai","10:00 to 14:00, 17:00 to 22:00","Thứ Ba","10:00 to 14:00, 17:00 to 22:00","$$","23","Quận 10, Hồ Chí Minh","Cs1:, 794 Đ. Sư Vạn Hạnh","Chả Cá Đế Vương","4.9","https://www.google.com/maps/search/?api=1&query=Ch%E1%BA%A3%20C%C3%A1%20%C4%90%E1%BA%BF%20V%C6%B0%C6%A1ng&query_place_id=ChIJN6uBw-kvdTERoF3gj1bOZvA","https://chacadevuong.com/","3137"
"Tầng 5-15 Vạn Hạnh Mall, 11 Đ. Sư Vạn Hạnh, Phường 12, Quận 10, Hồ Chí Minh 700000, Việt Nam","Nhà hàng sushi","false",,,"10.7705875","106.6694776","Thứ Tư","11:00 to 22:00","Thứ Năm","11:00 to 22:00","Thứ Sáu","11:00 to 22:00","Thứ Bảy","11:00 to 22:00","Chủ Nhật","11:00 to 22:00","Thứ Hai","11:00 to 22:00","Thứ Ba","11:00 to 22:00",,"35","Quận 10, Hồ Chí Minh","Tầng 5-15 Vạn Hạnh Mall, 11 Đ. Sư Vạn Hạnh","Kohaku Sushi","4.9","https://www.google.com/maps/search/?api=1&query=Kohaku%20Sushi&query_place_id=ChIJ61DXJFovdTERhzQUukF87_0","https://sol.com.vn/category-restaurant/kohaku/","1183"
"40 Đ. Thành Thái, Phường 12, Quận 10, Hồ Chí Minh 700000, Việt Nam","Nhà hàng thịt gà","false",,,"10.7688389","106.6667222","Thứ Tư","06:00 to 22:00","Thứ Năm","06:00 to 22:00","Thứ Sáu","06:00 to 22:00","Thứ Bảy","06:00 to 22:00","Chủ Nhật","06:00 to 22:00","Thứ Hai","06:00 to 22:00","Thứ Ba","06:00 to 22:00",,"34","Quận 10, Hồ Chí Minh","40 Đ. Thành Thái","Cơm Gà Hải Sâm","5","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20G%C3%A0%20H%E1%BA%A3i%20S%C3%A2m&query_place_id=ChIJD0WTMf8vdTER-0et7D2Ke7M",,"2"
"Lô C - chung cư Nguyễn Thiện Thuật, 351/5 Đ. Lý Thái Tổ, Ấn Quang, Quận 10, Hồ Chí Minh 72500, Việt Nam","Nhà hàng ăn nhanh","false","https://food.google.com/chooseprovider?restaurantId=/g/11ks6lxlys&g2lbs=AOHF13n0UuDTZJXJ7AxxY4gjmyRD2xi9dYR7iPvQooilj3xgyLzH7TeXPQxIlVMt5OP1u3Nw6U91SqWoQlw6oqKN1pHQ8i2YA9zga0EKE6eVGr92g0GQKO4%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=XtFyZojvGo37kPIPhYqZqA0&ei=XtFyZojvGo37kPIPhYqZqA0&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.7677133","106.6703027","Thứ Tư","07:00 to 21:00","Thứ Năm","07:00 to 21:00","Thứ Sáu","07:00 to 21:00","Thứ Bảy","07:00 to 21:00","Chủ Nhật","07:00 to 21:00","Thứ Hai","07:00 to 21:00","Thứ Ba","07:00 to 21:00",,"36","Quận 10, Hồ Chí Minh","Lô C - chung cư Nguyễn Thiện Thuật, 351/5 Đ. Lý Thái Tổ","Bánh mì que Chip",,"https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20m%C3%AC%20que%20Chip&query_place_id=ChIJ0-kG88wvdTERLfAoc40K4o0","https://www.facebook.com/BMQCHip.vn","0"
"702/1 Su Van Hanh Street, Ward 12, District 10, Phường 12, Quận 10, Hồ Chí Minh, Việt Nam","Nhà hàng Châu Phi","true",,,"10.7706394","106.6704654","Thứ Tư","08:00 to 21:00","Thứ Năm","08:00 to 21:00","Thứ Sáu","08:00 to 21:00","Thứ Bảy","08:00 to 21:00","Chủ Nhật","08:00 to 21:00","Thứ Hai","08:00 to 21:00","Thứ Ba","08:00 to 21:00",,"29","Quận 10, Hồ Chí Minh","702/1 Su Van Hanh Street, Ward 12, District 10","Huong Viet Xua Restaurant","4.5","https://www.google.com/maps/search/?api=1&query=Huong%20Viet%20Xua%20Restaurant&query_place_id=ChIJKU3pdd4udTERU4FOc0eVBjA",,"2"
"QM8C+F4J, Hẻm 193 Bà hạt, Phường 9, Quận 10, Hồ Chí Minh, Việt Nam","Nhà hàng hải sản","true",,,"10.7662152","106.6702696",,,,,,,,,,,,,,,,"37","Quận 10, Hồ Chí Minh","QM8C+F4J, Hẻm 193 Bà hạt","Quán ốc bình dân",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%E1%BB%91c%20b%C3%ACnh%20d%C3%A2n&query_place_id=ChIJ0RecJQAvdTERgUSZ-sDY41Y",,"0"
"492 Đ. Nguyễn Tri Phương, Phường 08, Quận 10, Hồ Chí Minh 72513, Việt Nam","Nhà hàng bán đồ ăn mang về","true",,,"10.7672933","106.667329","Thứ Tư","Mở cửa cả ngày","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày",,"33","Quận 10, Hồ Chí Minh","492 Đ. Nguyễn Tri Phương","Lop Food - Đồ Ăn Vặt Online","5","https://www.google.com/maps/search/?api=1&query=Lop%20Food%20-%20%C4%90%E1%BB%93%20%C4%82n%20V%E1%BA%B7t%20Online&query_place_id=ChIJF2twVKkvdTERdqS5X63Meog",,"4"
"200 Bà Hạt, Phường 9, Quận 10, Hồ Chí Minh, Việt Nam","Nhà hàng cho người ăn chay","true",,,"10.766463","106.670475","Thứ Tư","08:30 to 20:30","Thứ Năm","08:30 to 20:30","Thứ Sáu","08:30 to 20:30","Thứ Bảy","08:30 to 20:30","Chủ Nhật","08:30 to 20:30","Thứ Hai","08:30 to 20:30","Thứ Ba","08:30 to 20:30",,"38","Quận 10, Hồ Chí Minh","200 Bà Hạt","Cơm Chay Suối Nguồn","4.6","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20Chay%20Su%E1%BB%91i%20Ngu%E1%BB%93n&query_place_id=ChIJBzn2e_0vdTERroBNkZSCIs0",,"8"
"5-42 Cửu Long, Cư xá Bắc Hải, Quận 10, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.7805967","106.6628845","Thứ Tư","06:30 to 21:00","Thứ Năm","06:30 to 21:00","Thứ Sáu","06:30 to 21:00","Thứ Bảy","06:30 to 21:00","Chủ Nhật","06:30 to 21:00","Thứ Hai","06:30 to 21:00","Thứ Ba","06:30 to 21:00",,"40","Quận 10, Hồ Chí Minh","5-42 Cửu Long","Bún Cá Long Xuyên","4.2","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20C%C3%A1%20Long%20Xuy%C3%AAn&query_place_id=ChIJfy2bi88udTERqRQ_rdCO-qQ",,"79"
"38 Đ. Đồng Nai, Cư xá Bắc Hải, Quận 10, Hồ Chí Minh 700000, Việt Nam","Nhà hàng thịt gà","true",,,"10.7779173","106.6638795","Thứ Tư","10:00 to 22:00","Thứ Năm","10:00 to 22:00","Thứ Sáu","10:00 to 22:00","Thứ Bảy","10:00 to 22:00","Chủ Nhật","10:00 to 22:00","Thứ Hai","10:00 to 22:00","Thứ Ba","10:00 to 22:00",,"39","Quận 10, Hồ Chí Minh","38 Đ. Đồng Nai","Gà nướng Chicken Kitchen","4","https://www.google.com/maps/search/?api=1&query=G%C3%A0%20n%C6%B0%E1%BB%9Bng%20Chicken%20Kitchen&query_place_id=ChIJo_prxpkvdTERatkF_OyhHi8",,"47"
"278 Đ. Tô Hiến Thành, Phường 12, Quận 10, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.7778078","106.665097","Thứ Tư","06:30 to 22:00","Thứ Năm","06:30 to 22:00","Thứ Sáu","06:30 to 22:00","Thứ Bảy","06:30 to 22:00","Chủ Nhật","06:30 to 22:00","Thứ Hai","06:30 to 22:00","Thứ Ba","06:30 to 22:00",,"37","Quận 10, Hồ Chí Minh","278 Đ. Tô Hiến Thành","Xôi Lai",,"https://www.google.com/maps/search/?api=1&query=X%C3%B4i%20Lai&query_place_id=ChIJ_Sqz-SovdTERxN3vSf5QLgg",,"0"
"527a Đ. Nguyễn Tri Phương, Phường 8, Quận 10, Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","true",,,"10.7662463","106.6671186",,,,,,,,,,,,,,,,"28","Quận 10, Hồ Chí Minh","527a Đ. Nguyễn Tri Phương","Cơm tấm LỆ","3.8","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20L%E1%BB%86&query_place_id=ChIJ33i-Ug8vdTERL67OItXzaGI",,"12"
"56 Đ. Đồng Nai, Phường 15, Quận 10, Hồ Chí Minh 72500, Việt Nam","Nhà hàng","false",,,"10.7783589","106.6635301","Thứ Tư","Mở cửa cả ngày","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày",,"38","Quận 10, Hồ Chí Minh","56 Đ. Đồng Nai","Nhà Hàng 56 - Quận 10 | Nhà Hàng Phòng VIP Quận 10","4.9","https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%2056%20-%20Qu%E1%BA%ADn%2010%20%7C%20Nh%C3%A0%20H%C3%A0ng%20Ph%C3%B2ng%20VIP%20Qu%E1%BA%ADn%2010&query_place_id=ChIJmV4XzEovdTER8DXdc59a_Qg","https://amthuc56.com/","24"
