"address","categoryName","claimThisBusiness","googleFoodUrl","hotelStars","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","price","rank","state","street","title","totalScore","url","website","reviewsCount"
"170/9 Cây Gõ, ấp Chợ, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng hải sản","true",,,"11.0995034","106.5154794","Thứ Ba","09:00 to 22:00","Thứ Tư","09:00 to 22:00","Thứ Năm","09:00 to 22:00","Thứ Sáu","09:00 to 22:00","Thứ Bảy","09:00 to 22:00","Chủ Nhật","09:00 to 22:00","Thứ Hai","09:00 to 22:00",,"15","Củ Chi, Hồ Chí Minh","170/9 Cây Gõ","Quán Bờ Sông","5","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20B%E1%BB%9D%20S%C3%B4ng&query_place_id=ChIJUSJBNAAzCzER-ybgBA1Dn_c",,"1"
"94 Đ. Tỉnh Lộ 15, An Nhơn Tây, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0952048","106.5125083","Thứ Ba","07:00 to 21:00","Thứ Tư","07:00 to 21:00","Thứ Năm","07:00 to 21:00","Thứ Sáu","07:00 to 21:00","Thứ Bảy","07:00 to 21:00","Chủ Nhật","07:00 to 21:00","Thứ Hai","07:00 to 21:00",,"14","Củ Chi, Hồ Chí Minh","94 Đ. Tỉnh Lộ 15","Thịt bò sâu râu","3.7","https://www.google.com/maps/search/?api=1&query=Th%E1%BB%8Bt%20b%C3%B2%20s%C3%A2u%20r%C3%A2u&query_place_id=ChIJU_EmCtkzCzERblvj8xk3oXo",,"18"
"1063 Đ. Tỉnh Lộ 15, An Nhơn Tây, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0903745","106.5136016","Thứ Ba","06:00 to 11:00, 15:30 to 21:00","Thứ Tư","06:00 to 11:00, 15:30 to 21:00","Thứ Năm","06:00 to 11:00, 15:30 to 21:00","Thứ Sáu","06:00 to 11:00, 15:30 to 21:00","Thứ Bảy","06:00 to 11:00, 15:30 to 21:00","Chủ Nhật","06:00 to 11:00, 15:30 to 21:00","Thứ Hai","06:00 to 11:00, 15:30 to 21:00",,"12","Củ Chi, Hồ Chí Minh","1063 Đ. Tỉnh Lộ 15","Hủ Tiếu Nam Vang","4.3","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20Ti%E1%BA%BFu%20Nam%20Vang&query_place_id=ChIJYR7dSMIyCzER678G5htYMEs",,"7"
"1099 Đ. Tỉnh Lộ 15, An Nhơn Tây, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0946154","106.5126679","Thứ Ba","07:00 to 21:00","Thứ Tư","07:00 to 21:00","Thứ Năm","07:00 to 21:00","Thứ Sáu","07:00 to 21:00","Thứ Bảy","07:00 to 21:00","Chủ Nhật","07:00 to 21:00","Thứ Hai","07:00 to 21:00",,"11","Củ Chi, Hồ Chí Minh","1099 Đ. Tỉnh Lộ 15","Tuấn Ròm Quán","4.1","https://www.google.com/maps/search/?api=1&query=Tu%E1%BA%A5n%20R%C3%B2m%20Qu%C3%A1n&query_place_id=ChIJFaaASd0yCzERxo8jqs1JpnU",,"8"
"410 TL8, Mũi Lớn, Củ Chi, Hồ Chí Minh, Việt Nam","Quán ăn nhẹ","false",,,"10.9607931","106.4785263",,,,,,,,,,,,,,,,"60","Củ Chi, Hồ Chí Minh","410 TL8","Quán Phở & Nhậu Lai Rai (Hiệp)",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Ph%E1%BB%9F%20%26%20Nh%E1%BA%ADu%20Lai%20Rai%20(Hi%E1%BB%87p)&query_place_id=ChIJk-kri1srCzER8sbcXSDEEIM",,"0"
"943 Đ. Tỉnh Lộ 15, ấp Bến Mương, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","false",,,"11.0830273","106.5153514","Thứ Ba","08:00 to 21:00","Thứ Tư","08:00 to 21:00","Thứ Năm","08:00 to 21:00","Thứ Sáu","08:00 to 21:00","Thứ Bảy","08:00 to 21:00","Chủ Nhật","08:00 to 21:00","Thứ Hai","08:00 to 21:00",,"7","Củ Chi, Hồ Chí Minh","943 Đ. Tỉnh Lộ 15","Bò Tơ Năm Phinh","4.5","https://www.google.com/maps/search/?api=1&query=B%C3%B2%20T%C6%A1%20N%C4%83m%20Phinh&query_place_id=ChIJwQPZ0FAzCzER__n33p8tvi8",,"108"
"1028 Đ. Tỉnh Lộ 15, Ấp Ngã Tư, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","false",,,"11.0945633","106.5126795","Thứ Ba","08:00 to 21:00","Thứ Tư","08:00 to 21:00","Thứ Năm","08:00 to 21:00","Thứ Sáu","08:00 to 21:00","Thứ Bảy","08:00 to 21:00","Chủ Nhật","08:00 to 21:00","Thứ Hai","08:00 to 21:00",,"9","Củ Chi, Hồ Chí Minh","1028 Đ. Tỉnh Lộ 15","MÌ Cay KIUB88","3.4","https://www.google.com/maps/search/?api=1&query=M%C3%8C%20Cay%20KIUB88&query_place_id=ChIJjbeS1XbTdDERE_diQ-vO74M",,"91"
"Nhà văn hóa Cụm, Đ. Tỉnh Lộ 15, An Nhơn Tây, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0899891","106.5137004","Thứ Ba","16:00 to 21:00","Thứ Tư","16:00 to 21:00","Thứ Năm","16:00 to 21:00","Thứ Sáu","16:00 to 21:00","Thứ Bảy","16:00 to 21:00","Chủ Nhật","16:00 to 21:00","Thứ Hai","16:00 to 21:00",,"10","Củ Chi, Hồ Chí Minh","Nhà văn hóa Cụm, Đ. Tỉnh Lộ 15","Quán cơm Sáu Sỉ","3.9","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20c%C6%A1m%20S%C3%A1u%20S%E1%BB%89&query_place_id=ChIJK97NUuQzCzERGYWQFWx9Mw0",,"8"
"3GM9+FF5, An Nhơn Tây, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0836295","106.5187449","Thứ Ba","08:00 to 20:00","Thứ Tư","08:00 to 20:00","Thứ Năm","08:00 to 20:00","Thứ Sáu","08:00 to 20:00","Thứ Bảy","08:00 to 20:00","Chủ Nhật","08:00 to 20:00","Thứ Hai","08:00 to 20:00","$$","1","Củ Chi, Hồ Chí Minh","3GM9+FF5","Quán ăn Năm Dần","4.2","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%C4%83n%20N%C4%83m%20D%E1%BA%A7n&query_place_id=ChIJKezxZ8cyCzERc0LgyfOP_a4",,"102"
"Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.9642853","106.4964862",,,,,,,,,,,,,,,,"58","Củ Chi, Hồ Chí Minh",,"Café Bào Anh",,"https://www.google.com/maps/search/?api=1&query=Caf%C3%A9%20B%C3%A0o%20Anh&query_place_id=ChIJnd8QfnorCzERSRL5rKAaJEE",,"0"
"60/1/28, Cây Gõ, An Nhơn Tây, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0889437","106.5187055","Thứ Ba","08:30 to 22:00","Thứ Tư","08:30 to 22:00","Thứ Năm","08:30 to 22:00","Thứ Sáu","08:30 to 22:00","Thứ Bảy","08:30 to 22:00","Chủ Nhật","08:30 to 22:00","Thứ Hai","08:30 to 22:00",,"2","Củ Chi, Hồ Chí Minh","60/1/28, Cây Gõ","Quán Sông Quê","4","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20S%C3%B4ng%20Qu%C3%AA&query_place_id=ChIJ2zJhAMszCzER_E8rVeuleIs",,"13"
"41 Nguyễn Văn Tỷ, TT. Củ Chi, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.9684193","106.4935598",,,,,,,,,,,,,,,,"59","Củ Chi, Hồ Chí Minh","41 Nguyễn Văn Tỷ","Bánh canh đuôi heo bà tám",,"https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20canh%20%C4%91u%C3%B4i%20heo%20b%C3%A0%20t%C3%A1m&query_place_id=ChIJEUZNLAArCzERkREo7sHb4aY",,"0"
"06 Nguyễn Giao, Tân An Hội, Củ Chi, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","true",,,"10.9662996","106.4928971",,,,,,,,,,,,,,,,"54","Củ Chi, Hồ Chí Minh","06 Nguyễn Giao","Bún bò Huế Đồng Quê","5","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20bo%CC%80%20Hu%C3%AA%CC%81%20%C4%90%E1%BB%93ng%20Qu%C3%AA&query_place_id=ChIJyey8b3krCzERNABDDu4J3bg",,"5"
"QL22, Tân An Hội, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng món sườn Hàn Quốc","false",,,"10.9596216","106.4844691",,,,,,,,,,,,,,,,"56","Củ Chi, Hồ Chí Minh","QL22","Nhà bán muối",,"https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20b%C3%A1n%20mu%E1%BB%91i&query_place_id=ChIJta0RJC0rCzERzKn744Be8EI",,"0"
"106 Ng. Thị Tiệp, Tân An Hội, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng phở","true",,,"10.967499","106.4850518","Thứ Ba","06:00 to 10:30","Thứ Tư","06:00 to 10:30","Thứ Năm","06:00 to 10:30","Thứ Sáu","06:00 to 10:30","Thứ Bảy","06:00 to 10:30","Chủ Nhật","06:00 to 10:30","Thứ Hai","06:00 to 10:30","$$","53","Củ Chi, Hồ Chí Minh","106 Ng. Thị Tiệp","Phở Cây Dừa","4.3","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20C%C3%A2y%20D%E1%BB%ABa&query_place_id=ChIJ17J5ylErCzERDQk4NN2osZA",,"139"
"Tân Thông Hội, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.9613284","106.5008088",,,,,,,,,,,,,,,,"55","Củ Chi, Hồ Chí Minh",,"Tô Vít Thanh Lý",,"https://www.google.com/maps/search/?api=1&query=T%C3%B4%20V%C3%ADt%20Thanh%20L%C3%BD&query_place_id=ChIJD38XyW8rCzERhz9_lLk-ryk",,"0"
"XF6X+WXH, Đường Số 3, Tân An Hội, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng mì Trung Quốc","true",,,"10.9623164","106.4999807",,,,,,,,,,,,,,,,"50","Củ Chi, Hồ Chí Minh","XF6X+WXH, Đường Số 3","Mì Vịt Tiềm Khải Ký","4.6","https://www.google.com/maps/search/?api=1&query=M%C3%AC%20V%E1%BB%8Bt%20Ti%E1%BB%81m%20Kh%E1%BA%A3i%20K%C3%BD&query_place_id=ChIJwYPV7VYrCzERzul1eOIBPKo",,"5"
"556 QL22, TT. Củ Chi, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.9637145","106.4974807",,,,,,,,,,,,,,,,"52","Củ Chi, Hồ Chí Minh","556 QL22","Vựa Tôm Cua Ghẹ Quang Vinh","5","https://www.google.com/maps/search/?api=1&query=V%E1%BB%B1a%20T%C3%B4m%20Cua%20Gh%E1%BA%B9%20Quang%20Vinh&query_place_id=ChIJm-bfdnArCzEREZv_Anp87kA",,"2"
"244 TL8, Tân An Hội, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.9575385","106.4686914",,,,,,,,,,,,,,,,"48","Củ Chi, Hồ Chí Minh","244 TL8","Phong Linh",,"https://www.google.com/maps/search/?api=1&query=Phong%20Linh&query_place_id=ChIJCQujNZQrCzERrbAa-eoYmIw",,"0"
"582 QL22, Tân An Hội, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng hải sản","true",,,"10.9643241","106.496442",,,,,,,,,,,,,,,,"51","Củ Chi, Hồ Chí Minh","582 QL22","Vựa Cua Cà Mau Tấn Đặng",,"https://www.google.com/maps/search/?api=1&query=V%E1%BB%B1a%20Cua%20C%C3%A0%20Mau%20T%E1%BA%A5n%20%C4%90%E1%BA%B7ng&query_place_id=ChIJdUSAgHorCzERp9GGZffYbzw",,"0"
"39a Đường 363, Tân An Hội, Củ Chi, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","false",,,"10.958344","106.4758994","Thứ Ba","16:00 to 21:00","Thứ Tư","16:00 to 21:00","Thứ Năm","16:00 to 21:00","Thứ Sáu","16:00 to 21:00","Thứ Bảy","16:00 to 21:00","Chủ Nhật","16:00 to 21:00","Thứ Hai","16:00 to 21:00",,"45","Củ Chi, Hồ Chí Minh","39a Đường 363","Cậu Ba Lục Bình Củ Chi","4.8","https://www.google.com/maps/search/?api=1&query=C%E1%BA%ADu%20Ba%20L%E1%BB%A5c%20B%C3%ACnh%20C%E1%BB%A7%20Chi&query_place_id=ChIJf3LOfQArCzERvgH0B4smNVc",,"5"
"614 Đường Lê Minh Nhựt, Tân An Hội, Củ Chi, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","false",,,"10.9583811","106.4728588","Thứ Ba","11:00 to 21:00","Thứ Tư","11:00 to 21:00","Thứ Năm","11:00 to 21:00","Thứ Sáu","11:00 to 21:00","Thứ Bảy","11:00 to 21:00","Chủ Nhật","11:00 to 21:00","Thứ Hai","11:00 to 21:00",,"43","Củ Chi, Hồ Chí Minh","614 Đường Lê Minh Nhựt","Quán ăn Cô Thảo","4.5","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%C4%83n%20C%C3%B4%20Th%E1%BA%A3o&query_place_id=ChIJVWlGF_0rCzERd29SMkiwwCs",,"2"
"17 Trình Thị Gắt, Tân An Hội, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","true",,,"10.9599736","106.4665834",,,,,,,,,,,,,,,,"44","Củ Chi, Hồ Chí Minh","17 Trình Thị Gắt","Bồ Câu Quán Thanh Tùng","4.4","https://www.google.com/maps/search/?api=1&query=B%E1%BB%93%20C%C3%A2u%20Qu%C3%A1n%20Thanh%20T%C3%B9ng&query_place_id=ChIJ8Z8SF7grCzERV2wQY0alIN4",,"14"
"21A Kênh Mười, Ấp Xóm Chùa, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","true",,,"10.9553528","106.4834476",,,,,,,,,,,,,,,,"42","Củ Chi, Hồ Chí Minh","21A Kênh Mười","Bếp Xưa Quán","5","https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFp%20X%C6%B0a%20Qu%C3%A1n&query_place_id=ChIJ5REdEAArCzERfs8c2eulOyM",,"1"
"271B TL8, ấp Mũi Lớn 2, Củ Chi, Hồ Chí Minh 733000, Việt Nam","Quán ăn nhẹ","false",,,"10.9615912","106.4748908","Thứ Ba","11:00 to 21:00","Thứ Tư","11:00 to 21:00","Thứ Năm","11:00 to 21:00","Thứ Sáu","11:00 to 21:00","Thứ Bảy","11:00 to 21:00","Chủ Nhật","11:00 to 21:00","Thứ Hai","11:00 to 21:00",,"41","Củ Chi, Hồ Chí Minh","271B TL8","Quán 271 Cháo Lòng Má Heo","4.3","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20271%20Ch%C3%A1o%20L%C3%B2ng%20M%C3%A1%20Heo&query_place_id=ChIJ4S9VkZArCzERG6YWs61ECt0",,"14"
"159 Đường số 21, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","true",,,"10.9663827","106.5006421","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","££","38","Củ Chi, Hồ Chí Minh","159 Đường số 21","Quán ốc Như","4.4","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%E1%BB%91c%20Nh%C6%B0&query_place_id=ChIJX9CBAU8rCzERMYa4zXM9FwM",,"25"
"63 Ng. Thị Tiệp, Tân An Hội, Củ Chi, Hồ Chí Minh 700000, Việt Nam","Nhà hàng","false",,,"10.9684317","106.4830544","Thứ Ba","06:00 to 11:00","Thứ Tư","06:00 to 11:00","Thứ Năm","06:00 to 11:00","Thứ Sáu","06:00 to 11:00","Thứ Bảy","06:00 to 11:00","Chủ Nhật","06:00 to 11:00","Thứ Hai","06:00 to 11:00",,"46","Củ Chi, Hồ Chí Minh","63 Ng. Thị Tiệp","Bún bò Tài Râu","4.4","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20b%C3%B2%20T%C3%A0i%20R%C3%A2u&query_place_id=ChIJtRENpCcrCzER136sdeCCXMQ",,"28"
"675 Đường Lê Minh Nhựt, Tân An Hội, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng ăn nhanh","false",,,"10.960393","106.4726359",,,,,,,,,,,,,,,,"40","Củ Chi, Hồ Chí Minh","675 Đường Lê Minh Nhựt","Anh Ba Báo","5","https://www.google.com/maps/search/?api=1&query=Anh%20Ba%20B%C3%A1o&query_place_id=ChIJNWaQCKArCzERoGFtT0yZCmQ","https://m.facebook.com/anhbabaoo","3"
"56 Nguyễn Văn Tỷ, TT. Củ Chi, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.9684235","106.4932412","Thứ Ba","08:00 to 21:00","Thứ Tư","08:00 to 21:00","Thứ Năm","08:00 to 21:00","Thứ Sáu","07:00 to 21:00","Thứ Bảy","08:00 to 21:00","Chủ Nhật","08:00 to 21:00","Thứ Hai","08:00 to 21:00",,"39","Củ Chi, Hồ Chí Minh","56 Nguyễn Văn Tỷ","Quán Mì Hoành Thánh 56","4.7","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20M%C3%AC%20Ho%C3%A0nh%20Th%C3%A1nh%2056&query_place_id=ChIJNwex4HsrCzER_b4ESkmeX3Y",,"3"
"577 Đường Lê Minh Nhựt, Tân An Hội, Củ Chi, Hồ Chí Minh, Việt Nam","Quán ăn nhẹ","true",,,"10.9542895","106.4725692","Thứ Ba","16:00 to 22:00","Thứ Tư","16:00 to 22:00","Thứ Năm","16:00 to 22:00","Thứ Sáu","16:00 to 22:00","Thứ Bảy","16:00 to 22:00","Chủ Nhật","16:00 to 22:00","Thứ Hai","16:00 to 22:00",,"47","Củ Chi, Hồ Chí Minh","577 Đường Lê Minh Nhựt","Quán Bò Nướng 6 Diệu","5","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20B%C3%B2%20N%C6%B0%E1%BB%9Bng%206%20Di%E1%BB%87u&query_place_id=ChIJJ-yJSQArCzERY8toW5QPQDI",,"8"
"TPHCM, 345 TL8 Ấp Tây, Củ Chi, Hồ Chí Minh 70000, Việt Nam","Nhà hàng","false",,,"10.9629036","106.4826649","Thứ Ba","06:00 to 21:00","Thứ Tư","06:00 to 21:00","Thứ Năm","06:00 to 21:00","Thứ Sáu","06:00 to 21:00","Thứ Bảy","06:00 to 21:00","Chủ Nhật","06:00 to 21:00","Thứ Hai","07:30 to 16:30",,"36","Củ Chi, Hồ Chí Minh","TPHCM, 345 TL8 Ấp Tây","Ẩm thực VinhNguyễnOfficial.com","5","https://www.google.com/maps/search/?api=1&query=%E1%BA%A8m%20th%E1%BB%B1c%20VinhNguy%E1%BB%85nOfficial.com&query_place_id=ChIJC21TS-8rCzERfPjhZg5rma8",,"1"
"Đường Lê Minh Nhựt, Tân An Hội, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","false",,,"10.9595456","106.4724723","Thứ Ba","11:00 to 21:00","Thứ Tư","11:00 to 21:00","Thứ Năm","11:00 to 21:00","Thứ Sáu","11:00 to 21:00","Thứ Bảy","11:00 to 21:00","Chủ Nhật","11:00 to 21:00","Thứ Hai","11:00 to 21:00",,"33","Củ Chi, Hồ Chí Minh","Đường Lê Minh Nhựt","Quán ăn gia đình Xuân Trúc","3.6","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%C4%83n%20gia%20%C4%91%C3%ACnh%20Xu%C3%A2n%20Tr%C3%BAc&query_place_id=ChIJoYPo05YrCzERaLmuz5zbvY4",,"5"
"123 QL22, Tân An Hội, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","true",,,"10.9639878","106.4961868","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày",,"37","Củ Chi, Hồ Chí Minh","123 QL22","Cơm Trâu 123",,"https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20Tr%C3%A2u%20123&query_place_id=ChIJF715fMYrCzERoQ75M4YiNKE",,"0"
"QL22, Tân An Hội, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","false",,,"10.9638979","106.4972102","Thứ Ba","06:00 to 22:00","Thứ Tư","06:00 to 22:00","Thứ Năm","06:00 to 22:00","Thứ Sáu","06:00 to 22:00","Thứ Bảy","05:00 to 22:00","Chủ Nhật","06:00 to 22:00","Thứ Hai","06:00 to 22:00",,"34","Củ Chi, Hồ Chí Minh","QL22","Cửa Hàng Hải Sản Tý Thanh",,"https://www.google.com/maps/search/?api=1&query=C%E1%BB%ADa%20H%C3%A0ng%20H%E1%BA%A3i%20S%E1%BA%A3n%20T%C3%BD%20Thanh&query_place_id=ChIJ8YVgeHArCzER_Z4fKqs1-XE",,"0"
"570 QL22, khu phố 6, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng món chay","false",,,"10.9640378","106.4969177","Thứ Ba","06:00 to 19:00","Thứ Tư","06:00 to 19:00","Thứ Năm","06:00 to 19:00","Thứ Sáu","06:00 to 19:00","Thứ Bảy","06:00 to 19:00","Chủ Nhật","06:00 to 19:00","Thứ Hai","06:00 to 19:00",,"30","Củ Chi, Hồ Chí Minh","570 QL22","Quán chay Thiện Lạc","5","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20chay%20Thi%E1%BB%87n%20L%E1%BA%A1c&query_place_id=ChIJKwPYdAArCzERbQHxT1vwKLw",,"2"
"XF6W+MHR, Tân An Hội, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.9617457","106.496386","Thứ Ba","10:00 to 22:00","Thứ Tư","10:00 to 22:00","Thứ Năm","10:00 to 22:00","Thứ Sáu","10:00 to 22:00","Thứ Bảy","10:00 to 22:00","Chủ Nhật","10:00 to 22:00","Thứ Hai","10:00 to 22:00","££","23","Củ Chi, Hồ Chí Minh","XF6W+MHR","Quán Gió Đồng","3.9","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Gi%C3%B3%20%C4%90%E1%BB%93ng&query_place_id=ChIJ3UH7-HArCzERbl73npUmUUI",,"239"
"Quốc Lộ 22, Thị Trấn Củ Chi, Huyện Củ Chi, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh, TT. Củ Chi, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng cho người ăn chay","true",,,"10.9666048","106.4914164","Thứ Ba","06:30 to 20:30","Thứ Tư","06:30 to 20:30","Thứ Năm","06:30 to 20:30","Thứ Sáu","07:00 to 21:00","Thứ Bảy","06:30 to 20:30","Chủ Nhật","06:30 to 20:30","Thứ Hai","06:30 to 20:30",,"29","Củ Chi, Hồ Chí Minh","Quốc Lộ 22, Thị Trấn Củ Chi, Huyện Củ Chi, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh","Quán Chay Ngân Khánh","4.3","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Chay%20Ng%C3%A2n%20Kh%C3%A1nh&query_place_id=ChIJk3_2pXkrCzERsY1UUNv6ebg",,"67"
"65 Đường số 23, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng Nhật Bản","false",,,"10.9670042","106.5010216","Thứ Ba","15:00 to 21:00","Thứ Tư","15:00 to 21:00","Thứ Năm","15:00 to 21:00","Thứ Sáu","15:00 to 21:00","Thứ Bảy","15:00 to 21:00","Chủ Nhật","15:00 to 21:00","Thứ Hai","15:00 to 21:00",,"28","Củ Chi, Hồ Chí Minh","65 Đường số 23","Aii Sushi","5","https://www.google.com/maps/search/?api=1&query=Aii%20Sushi&query_place_id=ChIJJVPOOgArCzERoRxUgelvMFU",,"6"
"78 Đ. số 25, Ấp Tân Lập, Củ Chi, Hồ Chí Minh 70000, Việt Nam","Nhà hàng món chay","false",,,"10.9683256","106.5012608","Thứ Ba","06:00 to 21:00","Thứ Tư","06:00 to 21:00","Thứ Năm","06:00 to 21:00","Thứ Sáu","06:00 to 21:00","Thứ Bảy","06:00 to 21:00","Chủ Nhật","06:00 to 21:00","Thứ Hai","06:00 to 21:00",,"22","Củ Chi, Hồ Chí Minh","78 Đ. số 25","Thực Phẩm Chay Như Yến","5","https://www.google.com/maps/search/?api=1&query=Th%E1%BB%B1c%20Ph%E1%BA%A9m%20Chay%20Nh%C6%B0%20Y%E1%BA%BFn&query_place_id=ChIJmxKj9fkrCzERcyNE_M4ptTU",,"6"
"609, Quốc Lộ 22, Thị Trấn Củ Chi, Huyện Củ Chi, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh, TT. Củ Chi, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.96711","106.4887","Thứ Ba","07:30 to 21:00","Thứ Tư","07:30 to 21:00","Thứ Năm","07:30 to 21:00","Thứ Sáu","07:30 to 21:00","Thứ Bảy","07:30 to 21:00","Chủ Nhật","08:00 to 21:00","Thứ Hai","07:30 to 21:00",,"20","Củ Chi, Hồ Chí Minh","609, Quốc Lộ 22, Thị Trấn Củ Chi, Huyện Củ Chi, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh","Quán Ăn Hồng Tươi","3.5","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%C4%82n%20H%E1%BB%93ng%20T%C6%B0%C6%A1i&query_place_id=ChIJPzJsYngrCzERsU15t4l6m6U",,"2"
"83b Đ. số 25, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng châu Á","true",,,"10.9683347","106.500445","Thứ Ba","15:00 to 23:00","Thứ Tư","15:00 to 23:00","Thứ Năm","15:00 to 23:00","Thứ Sáu","15:00 to 23:00","Thứ Bảy","15:00 to 23:00","Chủ Nhật","15:00 to 23:00","Thứ Hai","15:00 to 23:00",,"21","Củ Chi, Hồ Chí Minh","83b Đ. số 25","Quán ăn Hùng Ký","5","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%C4%83n%20H%C3%B9ng%20K%C3%BD&query_place_id=ChIJRWUvHwArCzER9W8fEXBdPzw",,"2"
